SEI10,ID,AGE,INCOME16,EDUC,RACE,Black,White,Other,Male,Female,Urban,Fulltime,Parttime,NotWorking,Unemployed,KeepingHouse,Retired,AtSchool
87.9,1,47,26,17,1,0,1,0,1,0,0,1,0,0,0,0,0,0
38.3,2,61,19,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
52.1,3,72,21,17,1,0,1,0,1,0,0,0,0,0,0,0,1,0
21.8,4,43,26,13,1,0,1,0,0,1,0,0,1,0,0,0,0,0
39.7,5,55,26,19,1,0,1,0,0,1,0,0,1,0,0,0,0,0
44.6,6,53,20,15,1,0,1,0,0,1,0,0,0,0,0,1,0,0
80.7,7,50,26,15,1,0,1,0,1,0,0,1,0,0,0,0,0,0
20.1,8,23,16,12,3,0,0,1,0,1,1,0,1,0,0,0,0,0
20.1,9,45,20,13,2,1,0,0,1,0,1,1,0,0,0,0,0,0
32,10,71,20,15,1,0,1,0,1,0,1,0,0,0,0,0,1,0
24.2,11,33,1,13,2,1,0,0,0,1,1,0,0,0,0,1,0,0
13.2,12,86,1,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
20.8,13,32,8,13,2,1,0,0,1,0,1,0,1,0,0,0,0,0
67.7,15,76,18,11,1,0,1,0,1,0,0,0,0,1,0,0,0,0
61.4,16,33,19,14,1,0,1,0,0,1,0,1,0,0,0,0,0,0
23.3,17,56,19,14,1,0,1,0,1,0,0,0,0,1,0,0,0,0
25.7,18,62,5,11,3,0,0,1,0,1,0,0,0,0,0,1,0,0
80.9,19,31,17,19,2,1,0,0,1,0,0,1,0,0,0,0,0,0
39.2,20,43,15,14,2,1,0,0,1,0,0,1,0,0,0,0,0,0
24.2,21,58,22,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
33.3,22,32,18,12,2,1,0,0,0,1,1,0,0,1,0,0,0,0
21.6,23,23,14,11,3,0,0,1,0,1,1,0,1,0,0,0,0,0
66.2,24,37,20,13,1,0,1,0,0,1,1,0,0,0,1,0,0,0
14.8,25,25,13,16,1,0,1,0,0,1,1,1,0,0,0,0,0,0
25.1,26,76,5,4,1,0,1,0,0,1,1,0,0,0,0,0,1,0
82.5,29,74,23,19,1,0,1,0,1,0,1,0,0,0,0,0,1,0
37.6,30,75,16,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
20.7,31,32,17,13,1,0,1,0,1,0,1,0,0,0,1,0,0,0
46.7,32,68,20,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
65.3,33,55,25,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
65.3,34,46,21,15,2,1,0,0,1,0,1,0,0,0,0,0,1,0
80.9,35,58,18,13,1,0,1,0,0,1,1,0,0,0,1,0,0,0
52.5,36,35,22,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
26.1,37,59,21,17,1,0,1,0,1,0,1,0,1,0,0,0,0,0
80.9,38,43,23,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
83.8,39,58,23,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
38.3,40,79,16,15,1,0,1,0,0,1,1,0,0,0,0,0,1,0
39.7,41,40,18,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
21.8,42,44,17,13,3,0,0,1,0,1,1,0,1,0,0,0,0,0
35.8,43,68,22,17,3,0,0,1,0,1,1,0,1,0,0,0,0,0
82.7,44,36,16,21,1,0,1,0,0,1,1,1,0,0,0,0,0,0
24.2,45,70,10,18,1,0,1,0,1,0,1,0,0,0,0,0,1,0
83.4,46,28,21,16,1,0,1,0,1,0,1,1,0,0,0,0,0,0
86.8,48,33,19,17,3,0,0,1,1,0,1,1,0,0,0,0,0,0
91.1,50,47,23,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
43,51,25,24,17,3,0,0,1,0,1,1,1,0,0,0,0,0,0
24.6,52,70,21,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
91.1,54,41,26,20,1,0,1,0,1,0,1,1,0,0,0,0,0,0
20.1,56,42,25,17,1,0,1,0,0,1,1,0,1,0,0,0,0,0
41.1,57,40,21,18,1,0,1,0,0,1,1,1,0,0,0,0,0,0
39.7,58,57,20,18,1,0,1,0,0,1,1,1,0,0,0,0,0,0
84.5,59,59,8,21,1,0,1,0,0,1,1,1,0,0,0,0,0,0
21.6,60,35,10,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0
29.5,61,26,13,14,2,1,0,0,1,0,1,1,0,0,0,0,0,0
39.9,62,35,1,13,2,1,0,0,1,0,1,0,0,0,1,0,0,0
34.7,64,39,15,14,2,1,0,0,0,1,1,0,0,0,0,0,0,1
23.3,66,30,16,11,3,0,0,1,1,0,1,1,0,0,0,0,0,0
32.6,67,29,14,13,3,0,0,1,1,0,1,1,0,0,0,0,0,0
24.2,68,39,1,11,2,1,0,0,0,1,1,0,0,1,0,0,0,0
21.8,71,74,10,11,2,1,0,0,0,1,1,0,0,0,0,0,1,0
73.2,72,57,22,15,2,1,0,0,0,1,1,1,0,0,0,0,0,0
58.1,73,80,19,12,2,1,0,0,1,0,1,0,0,0,0,0,1,0
70.5,74,70,14,13,2,1,0,0,1,0,1,0,0,0,0,0,1,0
84.2,75,35,21,19,2,1,0,0,0,1,1,0,1,0,0,0,0,0
55.1,77,36,19,21,1,0,1,0,0,1,1,0,1,0,0,0,0,0
72.7,78,37,20,19,2,1,0,0,0,1,1,1,0,0,0,0,0,0
67.7,79,78,26,20,1,0,1,0,0,1,1,0,0,0,0,0,1,0
83.8,81,42,26,15,3,0,0,1,1,0,1,1,0,0,0,0,0,0
32.6,82,35,20,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
65.1,83,33,25,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
25.2,84,44,25,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
61.9,85,41,20,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
55.3,86,52,18,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
81.9,87,45,21,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
20.7,88,41,14,14,3,0,0,1,0,1,1,1,0,0,0,0,0,0
14,89,41,14,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
24.2,91,57,14,13,2,1,0,0,0,1,1,0,0,0,0,1,0,0
56.3,92,72,24,21,2,1,0,0,1,0,1,0,0,0,0,1,0,0
67.7,93,68,15,20,1,0,1,0,1,0,1,0,0,0,0,0,1,0
86.6,94,50,22,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
57.8,95,40,24,18,1,0,1,0,1,0,1,1,0,0,0,0,0,0
60.1,96,58,19,16,1,0,1,0,1,0,1,1,0,0,0,0,0,0
27.6,97,43,13,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
61.4,98,25,6,17,2,1,0,0,1,0,1,1,0,0,0,0,0,0
92.8,99,33,17,21,3,0,0,1,1,0,1,1,0,0,0,0,0,0
38.8,100,27,26,17,1,0,1,0,1,0,1,0,1,0,0,0,0,0
56.8,101,58,19,17,2,1,0,0,0,1,1,1,0,0,0,0,0,0
43,102,66,23,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
28.7,103,66,2,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
67.7,105,29,20,15,3,0,0,1,0,1,1,1,0,0,0,0,0,0
13.2,106,89,10,9,1,0,1,0,0,1,1,0,0,0,0,0,1,0
38.3,107,78,16,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
26.1,108,52,9,13,1,0,1,0,0,1,1,0,0,0,1,0,0,0
32,109,50,10,12,1,0,1,0,1,0,1,0,0,0,0,0,1,0
41.8,110,25,17,17,1,0,1,0,0,1,1,0,1,0,0,0,0,0
37.6,111,37,24,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
24,114,48,26,15,1,0,1,0,1,0,1,1,0,0,0,0,0,0
60.3,116,29,1,18,1,0,1,0,0,1,1,0,1,0,0,0,0,0
54.1,117,75,23,20,1,0,1,0,0,1,1,0,0,0,0,0,1,0
83.4,118,59,26,20,1,0,1,0,0,1,1,1,0,0,0,0,0,0
56.9,119,81,21,14,1,0,1,0,1,0,1,0,0,0,0,0,1,0
82.5,121,55,26,19,1,0,1,0,0,1,1,1,0,0,0,0,0,0
25.7,122,52,21,16,1,0,1,0,0,1,1,0,1,0,0,0,0,0
67.7,124,56,26,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
80.9,125,71,22,17,1,0,1,0,1,0,1,0,0,0,0,0,1,0
46.5,127,49,24,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
67.7,128,26,26,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
72.7,129,33,20,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
39.7,130,36,23,21,1,0,1,0,1,0,1,1,0,0,0,0,0,0
31.6,131,68,20,13,2,1,0,0,1,0,1,0,0,0,0,0,1,0
64.2,132,27,20,17,2,1,0,0,0,1,1,1,0,0,0,0,0,0
52,133,60,10,15,2,1,0,0,0,1,1,0,0,0,0,1,0,0
38.2,134,48,19,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
54.6,135,47,19,13,2,1,0,0,0,1,1,1,0,0,0,0,0,0
38.3,137,89,11,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
59.9,138,64,10,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
38.8,139,38,25,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
25.1,140,62,20,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
82.5,141,62,22,17,1,0,1,0,0,1,1,0,0,0,0,1,0,0
61.2,144,47,2,17,1,0,1,0,0,1,1,0,0,0,1,0,0,0
45.4,145,62,20,15,1,0,1,0,1,0,1,1,0,0,0,0,0,0
67.7,146,51,26,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
78.3,147,43,26,17,1,0,1,0,0,1,1,0,1,0,0,0,0,0
43,148,47,26,15,3,0,0,1,1,0,1,1,0,0,0,0,0,0
67.7,149,57,20,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
59.1,150,30,17,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
52.3,151,39,26,19,1,0,1,0,1,0,1,1,0,0,0,0,0,0
61.4,152,37,18,16,1,0,1,0,0,1,1,1,0,0,0,0,0,0
82.5,154,61,12,19,3,0,0,1,0,1,1,0,1,0,0,0,0,0
31.1,155,58,21,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
19.6,156,31,5,15,1,0,1,0,1,0,1,0,1,0,0,0,0,0
61.4,157,52,18,17,3,0,0,1,0,1,1,0,1,0,0,0,0,0
65.3,159,25,23,14,1,0,1,0,0,1,1,1,0,0,0,0,0,0
31.2,160,54,22,13,3,0,0,1,1,0,1,1,0,0,0,0,0,0
46.6,161,33,19,16,3,0,0,1,0,1,1,1,0,0,0,0,0,0
77,162,33,21,19,3,0,0,1,1,0,1,1,0,0,0,0,0,0
19.6,163,61,10,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0
28.6,167,41,7,13,1,0,1,0,0,1,1,0,0,1,0,0,0,0
73.6,168,57,21,14,1,0,1,0,0,1,1,0,0,0,0,1,0,0
28.5,169,50,21,13,2,1,0,0,1,0,1,1,0,0,0,0,0,0
21.6,171,22,14,12,2,1,0,0,0,1,1,0,1,0,0,0,0,0
41,172,27,12,15,1,0,1,0,1,0,1,1,0,0,0,0,0,0
43.8,173,20,1,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0
33.4,174,55,22,21,1,0,1,0,1,0,1,1,0,0,0,0,0,0
65.3,175,49,16,15,1,0,1,0,0,1,1,0,0,1,0,0,0,0
52,176,51,20,15,3,0,0,1,0,1,1,1,0,0,0,0,0,0
59.1,177,56,24,17,1,0,1,0,1,0,1,0,1,0,0,0,0,0
43,178,41,26,19,3,0,0,1,0,1,1,0,0,0,0,1,0,0
